C1_1,DATE,ARS,AUD,BRL,CAD,CHF,CNY,CZK,DKK,EUR,GBP,HKD,HUF,JPY,KRW,MXN,NOK,NZD,PLN,RUB,SAR,SEK,SGD,TRY,ZAR,days
2358,10/14/2008,0.313234143,0.6996,0.475059382,0.871307833,0.880204207,0.146252285,0.055440055,0.182843769,1.363500007,1.75405,0.128834435,0.00541459,0.009764195,0.000827815,0.080575632,0.159606729,0.62655,0.392233771,0.038275974,0.26560425,0.139674558,0.684369012,0.722935117,0.111288555,Tuesday
2359,10/15/2008,0.3125,0.6856,0.460829493,0.850087134,0.881911985,0.146361454,0.054892274,0.182340338,1.35815,1.7458,0.128859337,0.005083754,0.009868259,0.000806777,0.078740157,0.157138816,0.61905,0.386555596,0.038244574,0.265428003,0.136719418,0.680341531,0.702000702,0.106326422,Wednesday
2360,10/16/2008,0.31201248,0.66255,0.460829493,0.841184388,0.884290578,0.14642146,0.053561147,0.180349156,1.3405,1.72295,0.128928284,0.004989762,0.009959167,0.000728332,0.077041602,0.151383265,0.60375,0.37365717,0.037948,0.26560425,0.134061735,0.675812665,0.657916379,0.096200096,Thursday
2361,10/17/2008,0.311041991,0.6898,0.472478148,0.846955196,0.881989769,0.146367881,0.053460212,0.180391449,1.344550018,1.7255,0.128899201,0.005033302,0.009862906,0.000749625,0.078732098,0.153148738,0.61715,0.37866596,0.037979491,0.265498473,0.134808134,0.67588118,0.666000666,0.098741052,Friday
2362,10/20/2008,0.310318076,0.6978,0.469043152,0.83864475,0.868281671,0.146408597,0.052837367,0.178311921,1.33075,1.71335,0.12889837,0.004941444,0.009844458,0.000760456,0.077337726,0.151266479,0.61935,0.370185278,0.03788259,0.266311585,0.13360946,0.677070991,0.657030223,0.097943673,Monday
2363,10/21/2008,0.31152648,0.69,0.444444444,0.825014438,0.866100814,0.146320764,0.051853772,0.176828406,1.31865,1.69630001,0.128940752,0.004753981,0.009902951,0.000757518,0.076881679,0.147664683,0.61795,0.361912345,0.037608123,0.266560043,0.131736685,0.676452682,0.634920635,0.094674556,Tuesday
2364,10/22/2008,0.310318076,0.6766,0.419727177,0.800512328,0.861326443,0.146252285,0.050281577,0.172777221,1.2907,1.6336,0.128935764,0.004674754,0.010108668,0.000733676,0.07301935,0.142822457,0.59675,0.34128528,0.037133309,0.266577807,0.128481858,0.667155914,0.607164542,0.089726335,Wednesday
2365,10/23/2008,0.307219662,0.6653,0.439463854,0.795703203,0.860363073,0.146303639,0.051647557,0.172751851,1.28835,1.61965,0.12897318,0.004659492,0.010250628,0.000709824,0.073193047,0.14305947,0.5941,0.335953773,0.037091988,0.266560043,0.128934933,0.665911966,0.602409639,0.090151003,Thursday
2366,10/24/2008,0.305110603,0.6149,0.42973786,0.786410821,0.867904878,0.146006716,0.050887996,0.170548056,1.2736,1.5823,0.128983161,0.004592775,0.010734221,0.000702247,0.074349442,0.146909753,0.5559,0.332314236,0.036908268,0.267308206,0.127244271,0.663173951,0.587716721,0.090641287,Friday
2367,10/27/2008,0.303030303,0.6072,0.44345898,0.773006609,0.863334197,0.145993927,0.050142907,0.167042512,1.24495,1.547550014,0.129018108,0.004601933,0.01071352,0.000693241,0.074529532,0.142081782,0.54095,0.324939074,0.036549574,0.266684446,0.123688898,0.663173951,0.603227266,0.091230471,Monday
2368,10/28/2008,0.29717682,0.6248,0.454545455,0.772528873,0.861141012,0.146166776,0.051503914,0.167723324,1.2475,1.5592,0.129005625,0.004772814,0.010450413,0.000681292,0.076467215,0.14475027,0.55205,0.339477883,0.03655425,0.266684446,0.124345631,0.663592024,0.643500644,0.093698758,Tuesday
2369,10/29/2008,0.296735905,0.6681,0.469483568,0.812215724,0.879391461,0.146153959,0.054118411,0.172616171,1.2851,1.63055,0.128988984,0.005019954,0.010254307,0.000700771,0.076599004,0.149073508,0.5852,0.362148263,0.03710231,0.266613344,0.130159185,0.665801125,0.660066007,0.1,Wednesday
2370,10/30/2008,0.294985251,0.6697,0.476190476,0.81809629,0.875082039,0.146177459,0.052698284,0.172577444,1.28505,1.6262,0.128994808,0.004908611,0.010257988,0.0008,0.078833268,0.14929384,0.58755,0.35557452,0.037162219,0.266489007,0.129730291,0.681988679,0.644226123,0.099015783,Thursday
2371,10/31/2008,0.295202952,0.65975,0.464037123,0.822469877,0.856127734,0.146502974,0.052621609,0.170277979,1.26805,1.61575,0.129008121,0.004947311,0.010167768,0.000774593,0.078190974,0.148539853,0.5812,0.359518246,0.03691399,0.266311585,0.128296416,0.674263367,0.652890673,0.101522843,Friday
2372,3/11/2008,0.295202952,0.67895,0.459770115,0.838574423,0.858221765,0.14622876,0.052558274,0.171454535,1.2756,1.58460002,0.12901894,0.004874839,0.010108668,0.000792393,0.078032946,0.150126482,0.5929,0.359001975,0.036954915,0.266311585,0.129509354,0.680688857,0.64683053,0.10119153,Monday
2373,4/11/2008,0.304414003,0.6977,0.473933649,0.864902266,0.864080187,0.146252285,0.053918529,0.174249421,1.297000005,1.607400007,0.129027263,0.00505127,0.010028581,0.000776398,0.079879861,0.151269911,0.60805,0.36954915,0.036954915,0.266382525,0.130952615,0.675265042,0.6709158,0.10314542,Tuesday
2374,5/11/2008,0.302114804,0.7006,0.471698113,0.863371466,0.862738331,0.146376451,0.053450211,0.175438596,1.305700003,1.616300011,0.129023934,0.005063804,0.010059856,0.000789889,0.079137089,0.150183975,0.6076,0.370871734,0.037431314,0.266453504,0.130374697,0.676109665,0.665335995,0.1041938,Wednesday
2375,6/11/2008,0.302114804,0.6778,0.454545455,0.848644291,0.852260621,0.146520147,0.051327852,0.171709193,1.278400008,1.589150021,0.129025599,0.004890312,0.010192641,0.000751428,0.076878724,0.146388236,0.5931,0.353800704,0.037126415,0.26652452,0.127583567,0.674672784,0.649878148,0.10064159,Thursday
2376,7/11/2008,0.302343159,0.6725,0.462962963,0.849834282,0.850557115,0.14654806,0.050974895,0.172078537,1.278600013,1.576350008,0.129032258,0.004796209,0.010181226,0.000752559,0.07804878,0.145817233,0.5889,0.34913763,0.037064492,0.26652452,0.127828199,0.66983723,0.649350649,0.098449422,Friday
2377,10/11/2008,0.303030303,0.6882,0.455996352,0.839454355,0.850629466,0.146485806,0.050758845,0.172017855,1.281800016,1.569850013,0.129029761,0.004795933,0.010139931,0.000753977,0.077965415,0.147059905,0.5937,0.345023893,0.037063668,0.26652452,0.128568582,0.670600858,0.649667046,0.100035012,Monday
2378,11/11/2008,0.303030303,0.65325,0.449438202,0.829256157,0.845379998,0.146520147,0.049346163,0.168548795,1.254550002,1.54170001,0.129032258,0.004661514,0.010261146,0.000751936,0.077160494,0.142597412,0.5725,0.330033003,0.036302582,0.266577807,0.124256789,0.666022845,0.620347395,0.097158125,Tuesday
2379,12/11/2008,0.302571861,0.6441,0.436681223,0.813074234,0.847744998,0.146447191,0.049164208,0.168098304,1.252350003,1.50450002,0.12900396,0.004623636,0.010465725,0.000735565,0.076204991,0.141625005,0.56195,0.332651398,0.036317414,0.266577807,0.123262006,0.666067206,0.606612072,0.095340246,Wednesday
2380,11/13/2008,0.301886792,0.6411,0.418410042,0.812182741,0.837696335,0.146389308,0.049896465,0.168766402,1.257050008,1.481150011,0.129028928,0.004645107,0.010423724,0.000718649,0.076584339,0.142242452,0.55705,0.333444481,0.036271309,0.266577807,0.125598161,0.659935326,0.611433812,0.095342518,Thursday
2381,11/14/2008,0.301659125,0.658550003,0.440528634,0.817728351,0.838785439,0.146470786,0.050190725,0.170248989,1.267950004,1.482650007,0.129028096,0.004744171,0.010331646,0.000714694,0.07732158,0.144752365,0.56155,0.342718097,0.036509675,0.26652452,0.126714607,0.660458358,0.61842919,0.099295005,Friday
2382,11/17/2008,0.301659125,0.649100004,0.43956044,0.811161583,0.834132711,0.146466496,0.049771053,0.169747585,1.264100009,1.498050003,0.129027263,0.004713757,0.010353575,0.000709723,0.076102342,0.14312704,0.5538,0.33411293,0.036456435,0.266560043,0.125506733,0.656943897,0.609477373,0.098292173,Monday
2383,11/18/2008,0.300978179,0.653900002,0.431965443,0.816493162,0.832986256,0.146472932,0.049178715,0.169672701,1.264300007,1.5009,0.129025599,0.004681538,0.010268522,0.000690608,0.075973409,0.142567934,0.55155,0.33052388,0.03646973,0.266560043,0.124525247,0.655093351,0.60331825,0.097513408,Tuesday
2384,11/19/2008,0.30075188,0.65215,0.419815281,0.807460939,0.82877507,0.146430036,0.049338859,0.169800908,1.2654,1.5111,0.129028928,0.004684718,0.01032045,0.000691324,0.075757576,0.142942909,0.54985,0.331845559,0.036416606,0.266489007,0.124052549,0.654407434,0.59347181,0.0965773,Wednesday
2385,11/20/2008,0.3003003,0.615950001,0.415800416,0.77411364,0.819672131,0.146340036,0.04869616,0.168002285,1.252300005,1.478050019,0.129029761,0.004628023,0.010525208,0.000668003,0.072421784,0.14008349,0.528250002,0.32404407,0.036300935,0.266560043,0.120955549,0.65419338,0.583600817,0.094170826,Thursday
2386,11/21/2008,0.300075019,0.6186,0.406504065,0.777665448,0.816559833,0.146329329,0.048552292,0.167804944,1.25095,1.4788,0.129022269,0.004668752,0.010532968,0.000668896,0.072238677,0.137236335,0.5249,0.322336293,0.036272493,0.266560043,0.118771193,0.65284805,0.59215396,0.094295144,Friday
2387,11/24/2008,0.299850075,0.6496,0.431034483,0.81360345,0.831289746,0.146451481,0.050537721,0.172139261,1.283500008,1.50845002,0.129002296,0.004915454,0.010375058,0.000660939,0.07416307,0.142765365,0.54715,0.33390654,0.036423238,0.266560043,0.123411844,0.653295878,0.628634292,0.098527506,Monday
2388,11/25/2008,0.299401198,0.64585,0.431034483,0.815627421,0.840866092,0.146485806,0.051558351,0.174222098,1.298800008,1.5296,0.128953222,0.004980328,0.010467368,0.000665646,0.0754364,0.143677129,0.5436,0.342489212,0.036697248,0.266560043,0.126599105,0.660218532,0.635727908,0.102014792,Tuesday
2389,11/26/2008,0.298730396,0.64865,0.442086649,0.812942037,0.832292967,0.146449336,0.051680655,0.173316233,1.28925,1.54025,0.128956548,0.00493729,0.010522439,0.000676544,0.075793176,0.142576064,0.54945,0.342442298,0.036556255,0.266471254,0.124245982,0.660829341,0.632511069,0.100733846,Wednesday
2390,11/27/2008,0.298730396,0.64865,0.442086649,0.812942037,0.832292967,0.146449336,0.051680655,0.173316233,1.28925,1.54025,0.128956548,0.00493729,0.010522439,0.000676544,0.075793176,0.142576064,0.54945,0.342442298,0.036556255,0.266471254,0.124245982,0.660829341,0.632511069,0.100733846,Thursday
2391,11/28/2008,0.296340199,0.6512,0.431965443,0.80567193,0.822233185,0.14630792,0.050090162,0.170337438,1.269300008,1.53445,0.129021437,0.004900039,0.010499239,0.000680735,0.074766355,0.14271341,0.547800001,0.3354579,0.035814823,0.266471254,0.12351321,0.6629761,0.637450199,0.099353704,Friday
2392,1/12/2008,0.29563932,0.644350004,0.429184549,0.803019353,0.826104915,0.145376307,0.049282933,0.169087435,1.259450016,1.483600018,0.129025599,0.004808501,0.010656436,0.000694444,0.073785491,0.140690509,0.534900003,0.329760923,0.035676061,0.26652452,0.120046578,0.657267738,0.623927624,0.096487843,Monday
2393,2/12/2008,0.29455081,0.642450002,0.418410042,0.803341902,0.830082178,0.145201104,0.049398572,0.170738787,1.271700003,1.493750015,0.129012282,0.004857906,0.010686615,0.000682827,0.073391802,0.142176726,0.530400001,0.329576165,0.035842294,0.266453504,0.122004783,0.652869361,0.630020476,0.096246391,Tuesday
2394,3/12/2008,0.293255132,0.647450001,0.408163265,0.795924865,0.82433435,0.145253831,0.049392473,0.170385326,1.269150014,1.481850012,0.129006457,0.004869816,0.010716391,0.000680735,0.073276178,0.141418713,0.53355,0.330403753,0.035727045,0.266453504,0.121691512,0.654022237,0.639181847,0.098441668,Wednesday
2395,4/12/2008,0.290486565,0.64935,0.402414487,0.789639924,0.828397465,0.145268602,0.049690676,0.170981089,1.273750008,1.46905001,0.129000632,0.00488317,0.010775282,0.000677048,0.073667538,0.140264258,0.5353,0.330747987,0.035707909,0.266400266,0.120594531,0.653808434,0.644329897,0.097942713,Thursday
2396,5/12/2008,0.287769784,0.635850001,0.4048583,0.769171602,0.818330606,0.14533405,0.049070121,0.170169318,1.267750006,1.45675001,0.129013946,0.004774181,0.010863071,0.000677736,0.073670252,0.137097106,0.52475,0.32610468,0.035423309,0.266400266,0.11878248,0.658046261,0.625586487,0.095785441,Friday
2397,8/12/2008,0.287769784,0.66185,0.401606426,0.795544948,0.830668273,0.145475706,0.050227278,0.173553862,1.292950005,1.486350015,0.129022269,0.004904004,0.010748643,0.000690465,0.074449077,0.141353745,0.542700002,0.330360093,0.035765379,0.266293855,0.124267598,0.658046261,0.636942675,0.099329526,Monday
2398,9/12/2008,0.29154519,0.65675,0.406504065,0.791640279,0.826582906,0.145437622,0.050057566,0.173085244,1.289400002,1.479950007,0.129019772,0.004911109,0.010799719,0.000691085,0.073687623,0.140589633,0.543600001,0.328590675,0.035760903,0.266293855,0.122245653,0.663437935,0.636942675,0.098595021,Tuesday
2399,10/12/2008,0.292825769,0.661,0.412201154,0.792958528,0.8336807,0.145755597,0.05021845,0.174219063,1.297650017,1.481800014,0.129022269,0.004910627,0.01078109,0.000717463,0.074310768,0.142474497,0.54835,0.328127051,0.035868006,0.266293855,0.123180015,0.666222518,0.641025641,0.098462993,Wednesday
2400,11/12/2008,0.293255132,0.672850001,0.427350427,0.814863103,0.8399832,0.14594279,0.051301783,0.17760412,1.323100002,1.494250014,0.129029761,0.005031067,0.010895026,0.000736106,0.075758724,0.14440329,0.55195,0.338753388,0.035984167,0.266293855,0.124979691,0.670893294,0.651041667,0.099782972,Thursday
2401,12/12/2008,0.292184076,0.66185,0.422832981,0.805412371,0.84932903,0.146049365,0.051386141,0.179478436,1.337350002,1.492300015,0.129032258,0.005023106,0.010947507,0.000728597,0.073980913,0.144567166,0.545650001,0.337906332,0.036159826,0.266293855,0.124656416,0.669635384,0.64215765,0.098316333,Friday
2402,12/15/2008,0.292397661,0.671950003,0.423728814,0.80965104,0.863595147,0.145974746,0.052295785,0.183513176,1.367200008,1.536000016,0.129032258,0.005114305,0.011052166,0.000731529,0.074990626,0.145077871,0.5555,0.342806212,0.036187109,0.266293855,0.124349497,0.675995403,0.64082025,0.098063251,Monday
2403,12/16/2008,0.294117647,0.673550002,0.422832981,0.815793767,0.872638422,0.146072832,0.052216594,0.184696083,1.376050017,1.528850011,0.129032258,0.005120328,0.011098779,0.00074096,0.07670594,0.143301377,0.56375,0.336836432,0.036274599,0.26652452,0.123422506,0.678218997,0.641745548,0.097298507,Tuesday
2404,12/17/2008,0.293470286,0.696850004,0.425531915,0.830288941,0.921192022,0.146239452,0.054513737,0.19226702,1.432550009,1.542350016,0.129031426,0.005393452,0.01136945,0.000754717,0.07637494,0.151425673,0.589250003,0.348371364,0.036385468,0.266513865,0.130484423,0.684743906,0.650618087,0.101522843,Wednesday
2405,12/18/2008,0.293685756,0.7059,0.423728814,0.837731423,0.943040362,0.14640431,0.054670202,0.194380461,1.447800012,1.533850007,0.129030593,0.005436703,0.011206365,0.000773994,0.07593591,0.149144655,0.600050003,0.351123596,0.036579923,0.26652452,0.133013215,0.694806323,0.669792364,0.104055566,Thursday
2406,12/19/2008,0.292825769,0.685250003,0.420168067,0.819739323,0.902242072,0.146248007,0.052595592,0.187017262,1.393150012,1.492800002,0.129028928,0.005269537,0.011170064,0.000775194,0.076562057,0.142176726,0.5791,0.340251786,0.035542918,0.26652452,0.12855288,0.692448845,0.655737705,0.10342866,Friday
2407,12/22/2008,0.291970803,0.683050004,0.419287212,0.820075447,0.910912735,0.146025905,0.053013837,0.18671347,1.392000009,1.472950002,0.129023102,0.005279831,0.011066231,0.000763942,0.075901328,0.140751897,0.572700001,0.338203463,0.035281582,0.26652452,0.127047046,0.690917884,0.653594771,0.103199174,Monday
2408,12/23/2008,0.291120815,0.6816,0.420168067,0.822368421,0.921107171,0.145961962,0.052915652,0.187080239,1.393800001,1.469400009,0.129029761,0.005286949,0.011041793,0.000747384,0.075219076,0.140330197,0.567100001,0.339852844,0.035260931,0.266453504,0.125443757,0.691252203,0.658111221,0.103199174,Tuesday
2409,12/24/2008,0.291120815,0.6828,0.420168067,0.824198467,0.931272118,0.146068565,0.05312085,0.188090133,1.4013,1.4749,0.129027263,0.005259006,0.011049724,0.000765404,0.074969825,0.142211098,0.5756,0.342935528,0.034862277,0.266474805,0.125261483,0.690798563,0.65802461,0.103412616,Wednesday
2410,12/26/2008,0.290697674,0.6828,0.422654269,0.824198467,0.931272118,0.146068565,0.05312085,0.188090133,1.4013,1.4749,0.129027263,0.005259006,0.011049724,0.000765404,0.074595691,0.142211098,0.5756,0.342935528,0.034862277,0.266474805,0.125261483,0.690798563,0.65802461,0.103412616,Friday
2411,12/29/2008,0.290275762,0.693550001,0.414937759,0.818263645,0.960245823,0.146053631,0.053523162,0.191102278,1.423750001,1.455800005,0.129030593,0.005336322,0.011098779,0.000791766,0.073429526,0.143077892,0.581600001,0.344322975,0.034196276,0.26634705,0.129187283,0.694251597,0.659087164,0.105708245,Monday
2412,12/30/2008,0.289771081,0.69155,0.429184549,0.81679327,0.950209046,0.146190281,0.053255226,0.189767724,1.41430001,1.442950013,0.129031426,0.005286111,0.011090778,0.000793966,0.07213706,0.14284796,0.576750003,0.338581344,0.034106412,0.266489007,0.129243216,0.693192846,0.657030223,0.106876429,Tuesday
2413,12/31/2008,0.289771081,0.69155,0.429184549,0.81679327,0.950209046,0.146190281,0.053255226,0.189767724,1.41430001,1.442950013,0.129031426,0.005286111,0.011090778,0.000793966,0.07213706,0.14284796,0.576750003,0.338581344,0.034106412,0.266489007,0.129243216,0.693192846,0.657030223,0.106876429,Wednesday
2414,2/1/2009,0.28922632,0.705750001,0.429184549,0.822842097,0.933794005,0.146314342,0.051902216,0.187080239,1.3934,1.450250014,0.129013114,0.005234095,0.010993239,0.000757002,0.072720397,0.145410129,0.584950002,0.33414084,0.032749304,0.26652452,0.128271731,0.688089176,0.650089387,0.106923283,Friday
2415,5/1/2009,0.289855072,0.715750001,0.444444444,0.842211648,0.907399846,0.14642146,0.051554364,0.183014431,1.363400012,1.45675001,0.128983161,0.005117184,0.010744601,0.000761325,0.074178473,0.143874541,0.59055,0.331433117,0.032894737,0.266606236,0.126863305,0.683340167,0.653381248,0.106933573,Monday
